id,title_romaji,title_english,title_native,episodes,score,popularity,genres,status,studio,season,start_year,url
154745,"Kanojo, Okarishimasu 3rd Season",Rent-a-Girlfriend Season 3,彼女、お借りします 第3期,12.0,69.0,60837,"Comedy, Drama, Romance",FINISHED,TMS Entertainment,SUMMER,2023.0,https://anilist.co/anime/154745
129193,Shokei Shoujo no Virgin Road,The Executioner and Her Way of Life,処刑少女の生きる道（バージンロード）,12.0,68.0,60775,"Action, Adventure, Drama, Fantasy",FINISHED,J.C.STAFF,SPRING,2022.0,https://anilist.co/anime/129193
20913,K: RETURN OF KINGS,,K RETURN OF KINGS,13.0,73.0,60618,"Action, Supernatural",FINISHED,GoHands,FALL,2015.0,https://anilist.co/anime/20913
129068,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,"The Fruit of Evolution: Before I Knew It, My Life Had It Made",進化の実～知らないうちに勝ち組人生～,12.0,59.0,60534,"Adventure, Comedy, Fantasy, Romance",FINISHED,Hotline,FALL,2021.0,https://anilist.co/anime/129068
21268,Kidou Senshi Gundam: Tekketsu no Orphans,Mobile Suit GUNDAM Iron Blooded Orphans,機動戦士ガンダム 鉄血のオルフェンズ,25.0,78.0,60499,"Action, Drama, Mecha, Sci-Fi",FINISHED,Sunrise,FALL,2015.0,https://anilist.co/anime/21268
101227,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",Didn't I Say to Make My Abilities Average in the Next Life?!,私、能力は平均値でって言ったよね！,12.0,66.0,60439,"Action, Adventure, Comedy, Fantasy",FINISHED,project No.9,FALL,2019.0,https://anilist.co/anime/101227
107956,"Uchi no Ko no Tame Naraba, Ore wa Moshikashitara Maou mo Taoseru Kamo Shirenai.","If It's for My Daughter, I'd Even Defeat a Demon Lord",うちの娘の為ならば、俺はもしかしたら魔王も倒せるかもしれない。,12.0,68.0,60310,"Adventure, Fantasy, Slice of Life",FINISHED,Maho Film,SUMMER,2019.0,https://anilist.co/anime/107956
19703,Kyousougiga (TV),Kyousougiga,京騒戯画 (TV),10.0,75.0,60279,"Action, Fantasy, Supernatural",FINISHED,Toei Animation,FALL,2013.0,https://anilist.co/anime/19703
21256,Dimension W,Dimension W,ディメンション ダブリュー,12.0,68.0,60257,"Action, Sci-Fi",FINISHED,Studio 3Hz,WINTER,2016.0,https://anilist.co/anime/21256
102680,Watashi ni Tenshi ga Maiorita!,WATATEN!: an Angel Flew Down to Me,私に天使が舞い降りた！,12.0,70.0,60235,"Comedy, Slice of Life",FINISHED,Doga Kobo,WINTER,2019.0,https://anilist.co/anime/102680
145,Kareshi Kanojo no Jijou,His and Her Circumstances,彼氏彼女の事情,26.0,75.0,60222,"Comedy, Drama, Romance, Slice of Life",FINISHED,Gainax,FALL,1998.0,https://anilist.co/anime/145
3782,Kara no Kyoukai: Satsujin Kousatsu (Zen),the Garden of sinners Chapter 2: …and nothing heart. (Murder Speculation Part A),空の境界 殺人考察(前),1.0,75.0,60210,"Action, Mystery, Romance, Supernatural, Thriller",FINISHED,ufotable,WINTER,2007.0,https://anilist.co/anime/3782
21033,Jitsu wa Watashi wa,"Actually, I Am",実は私は,13.0,65.0,60086,"Comedy, Fantasy, Romance",FINISHED,TMS Entertainment,SUMMER,2015.0,https://anilist.co/anime/21033
101231,Shikioriori,Flavors of Youth,詩季織々,3.0,69.0,60043,"Drama, Romance, Slice of Life",FINISHED,CoMix Wave,SUMMER,2018.0,https://anilist.co/anime/101231
20853,Aldnoah.Zero Part 2,ALDNOAH.ZERO Season 2,アルドノア・ゼロ 第2クール,12.0,65.0,59791,"Action, Mecha, Sci-Fi",FINISHED,A-1 Pictures,WINTER,2015.0,https://anilist.co/anime/20853
144092,"Benriya Saitou-san, Isekai ni Iku",Handyman Saitou in Another World,便利屋斎藤さん、異世界に行く,12.0,72.0,59775,"Adventure, Comedy, Fantasy, Slice of Life",FINISHED,C2C,WINTER,2023.0,https://anilist.co/anime/144092
128545,Shiroi Suna no Aquatope,The aquatope on white sand,白い砂のアクアトープ,24.0,73.0,59692,"Drama, Slice of Life, Supernatural",FINISHED,P.A.WORKS,SUMMER,2021.0,https://anilist.co/anime/128545
14353,Death Billiards,,デス・ビリヤード,1.0,77.0,59647,"Drama, Mystery, Psychological, Thriller",FINISHED,MADHOUSE,WINTER,2013.0,https://anilist.co/anime/14353
146323,Spy Kyoushitsu,Spy Classroom,スパイ教室,12.0,61.0,59593,"Action, Comedy, Drama, Mystery",FINISHED,feel.,WINTER,2023.0,https://anilist.co/anime/146323
9515,Gakuen Mokushiroku: HIGHSCHOOL OF THE DEAD - Drifters of the Dead,High School of the Dead: Drifters of the Dead,学園黙示録HIGHSCHOOL OF THE DEAD ドリフターズ・オブ・ザ・デッド,1.0,62.0,59573,"Comedy, Ecchi, Supernatural",FINISHED,MADHOUSE,SPRING,2011.0,https://anilist.co/anime/9515
21031,Taboo Tattoo,,タブー・タトゥー,12.0,53.0,59520,"Action, Comedy, Ecchi",FINISHED,J.C.STAFF,SUMMER,2016.0,https://anilist.co/anime/21031
18689,Diamond no Ace,Ace of the Diamond,ダイヤのA,75.0,80.0,59416,Sports,FINISHED,Production I.G,FALL,2013.0,https://anilist.co/anime/18689
124395,Uzaki-chan wa Asobitai! ω,Uzaki-chan Wants to Hang Out! Season 2,宇崎ちゃんは遊びたい！ω（だぶる）,13.0,71.0,59399,"Comedy, Ecchi, Romance, Slice of Life",FINISHED,ENGI,FALL,2022.0,https://anilist.co/anime/124395
142598,Nanatsu no Maken ga Shihai Suru,Reign of the Seven Spellblades,七つの魔剣が支配する,15.0,64.0,59372,"Action, Fantasy",FINISHED,J.C.STAFF,SUMMER,2023.0,https://anilist.co/anime/142598
107490,Machikado Mazoku,The Demon Girl Next Door,まちカドまぞく,12.0,75.0,59331,"Comedy, Fantasy, Mahou Shoujo, Slice of Life",FINISHED,J.C.STAFF,SUMMER,2019.0,https://anilist.co/anime/107490
139092,Mairimashita! Iruma-kun 3,Welcome to Demon School! Iruma-kun Season 3,魔入りました！入間くん 第3シリーズ,21.0,78.0,59262,"Comedy, Fantasy, Supernatural",FINISHED,Bandai Namco Pictures,FALL,2022.0,https://anilist.co/anime/139092
101024,Radiant,RADIANT,ラディアン,21.0,65.0,59231,"Action, Adventure, Comedy, Fantasy",FINISHED,Lerche,FALL,2018.0,https://anilist.co/anime/101024
4901,BLACK LAGOON: Roberta's Blood Trail,Black Lagoon: Roberta's Blood Trail,BLACK LAGOON Roberta's Blood Trail,5.0,78.0,59192,"Action, Adventure, Drama, Thriller",FINISHED,MADHOUSE,SUMMER,2010.0,https://anilist.co/anime/4901
6573,DARKER THAN BLACK: Ryuusei no Gemini,Darker than Black: Gemini of the Meteor,DARKER THAN BLACK -流星の双子-,12.0,71.0,59149,"Action, Mystery, Psychological, Sci-Fi, Supernatural",FINISHED,bones,FALL,2009.0,https://anilist.co/anime/6573
4059,"CLANNAD: Mou Hitotsu no Sekai, Tomoyo-hen","Clannad: Another World, Tomoyo Chapter",ＣＬＡＮＮＡＤ もうひとつの世界 智代編,1.0,76.0,59145,"Drama, Romance, Slice of Life",FINISHED,Kyoto Animation,SUMMER,2008.0,https://anilist.co/anime/4059
163292,"Shinmai Ossan Bouken-sha, Saikyou Party ni Shinu Hodo Kitaerarete Muteki ni Naru.","The Ossan Newbie Adventurer, Trained to Death by the Most Powerful Party, Became Invincible",新米オッサン冒険者、最強パーティに死ぬほど鍛えられて無敵になる。,12.0,73.0,58937,"Action, Adventure, Comedy, Fantasy",FINISHED,Yumeta Company,SUMMER,2024.0,https://anilist.co/anime/163292
11703,CØDE:BREAKER,Code:Breaker,CØDE:BREAKER,13.0,63.0,58882,"Action, Comedy, Supernatural",FINISHED,Kinema Citrus,FALL,2012.0,https://anilist.co/anime/11703
156039,Boushoku no Berserk,Berserk of Gluttony,暴食のベルセルク,12.0,67.0,75470,"Action, Adventure, Drama, Fantasy, Romance",FINISHED,A.C.G.T.,FALL,2023.0,https://anilist.co/anime/156039
99531,Devils' Line,Devils' Line,デビルズライン,12.0,65.0,75344,"Action, Drama, Horror, Romance, Supernatural",FINISHED,Platinum Vision,SPRING,2018.0,https://anilist.co/anime/99531
116867,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense. Season 2",痛いのは嫌なので防御力に極振りしたいと思います。2,12.0,71.0,75310,"Action, Adventure, Comedy, Fantasy, Slice of Life",FINISHED,SILVER LINK.,WINTER,2023.0,https://anilist.co/anime/116867
145260,Kuro no Shoukanshi,Black Summoner,黒の召喚士,12.0,69.0,75177,"Action, Adventure, Fantasy",FINISHED,Satelight,SUMMER,2022.0,https://anilist.co/anime/145260
103275,Fate/Grand Order: Zettai Majuu Sensen Babylonia,Fate/Grand Order Absolute Demonic Front: Babylonia,Fate/Grand Order -絶対魔獣戦線バビロニア-,21.0,78.0,75148,"Action, Adventure, Fantasy, Supernatural",FINISHED,CloverWorks,FALL,2019.0,https://anilist.co/anime/103275
820,Ginga Eiyuu Densetsu,Legend of the Galactic Heroes,銀河英雄伝説,110.0,88.0,75123,"Drama, Sci-Fi",FINISHED,Kitty Film,WINTER,1988.0,https://anilist.co/anime/820
20503,Witch Craft Works,Witch Craft Works,ウィッチクラフトワークス,12.0,67.0,75079,"Action, Fantasy, Supernatural",FINISHED,J.C.STAFF,WINTER,2014.0,https://anilist.co/anime/20503
108388,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,High School Prodigies Have It Easy Even In Another World,超人高校生たちは異世界でも余裕で生き抜くようです!,12.0,61.0,74960,"Action, Adventure, Drama, Ecchi, Fantasy",FINISHED,project No.9,FALL,2019.0,https://anilist.co/anime/108388
106509,Tensei Shitara Slime Datta Ken OVA,That Time I Got Reincarnated as a Slime OAD,転生したらスライムだった件 OVA,5.0,73.0,74809,"Action, Adventure, Comedy, Ecchi, Fantasy",FINISHED,8-bit,SUMMER,2019.0,https://anilist.co/anime/106509
153629,Tensei Oujo to Tensai Reijou no Mahou Kakumei,The Magical Revolution of the Reincarnated Princess and the Genius Young Lady,転生王女と天才令嬢の魔法革命,12.0,75.0,74782,"Fantasy, Romance",FINISHED,diomedéa,WINTER,2023.0,https://anilist.co/anime/153629
21624,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,Steins;Gate 0: 23β -Divide by Zero-,シュタインズ・ゲート 境界面上のミッシングリンク -Divide By Zero-,1.0,81.0,74646,"Drama, Psychological, Sci-Fi, Thriller",FINISHED,WHITE FOX,FALL,2015.0,https://anilist.co/anime/21624
130591,Sabikui Bisco,Sabikui Bisco,錆喰いビスコ,12.0,70.0,74613,"Action, Adventure, Fantasy",FINISHED,OZ,WINTER,2022.0,https://anilist.co/anime/130591
138882,Kumichou Musume to Sewagakari,The Yakuza's Guide to Babysitting,組長娘と世話係,12.0,77.0,74571,"Comedy, Slice of Life",FINISHED,feel.,SUMMER,2022.0,https://anilist.co/anime/138882
178680,WIND BREAKER Season 2,WIND BREAKER Season 2,WIND BREAKER Season 2,12.0,77.0,74481,"Action, Comedy, Drama",FINISHED,CloverWorks,SPRING,2025.0,https://anilist.co/anime/178680
20880,Durarara!!x2 Ketsu,Durarara!! X2 The Third Arc,デュラララ!!×２ 結,12.0,79.0,74335,"Action, Mystery, Supernatural",FINISHED,Shuka,WINTER,2016.0,https://anilist.co/anime/20880
9289,Hanasaku Iroha,Hanasaku Iroha ~Blossoms for Tomorrow~,花咲くいろは,26.0,77.0,74213,"Comedy, Drama, Slice of Life",FINISHED,P.A.WORKS,SPRING,2011.0,https://anilist.co/anime/9289
97731,Shelter,Shelter,シェルター,1.0,80.0,74208,Sci-Fi,FINISHED,A-1 Pictures,,2016.0,https://anilist.co/anime/97731
20606,Kuroshitsuji: Book of Circus,Black Butler: Book of Circus,黒執事 Book of Circus,10.0,78.0,74163,"Comedy, Fantasy, Mystery, Supernatural",FINISHED,A-1 Pictures,SUMMER,2014.0,https://anilist.co/anime/20606
18247,IS: Infinite Stratos 2,Infinite Stratos 2,IS〈インフィニット・ストラトス〉2,12.0,60.0,74049,"Action, Comedy, Ecchi, Mecha, Romance, Sci-Fi",FINISHED,8-bit,FALL,2013.0,https://anilist.co/anime/18247
21362,Hundred,Hundred,ハンドレッド,12.0,58.0,74027,"Action, Ecchi, Mecha, Sci-Fi",FINISHED,Production IMS,SPRING,2016.0,https://anilist.co/anime/21362
21457,Kono Bijutsu-bu ni wa Mondai ga Aru!,This Art Club Has a Problem!,この美術部には問題がある!,12.0,70.0,73807,"Comedy, Romance",FINISHED,feel.,SUMMER,2016.0,https://anilist.co/anime/21457
129277,Shinigami Bocchan to Kuro Maid,The Duke of Death and His Maid,死神坊ちゃんと黒メイド,12.0,74.0,73777,"Comedy, Drama, Romance, Supernatural",FINISHED,J.C.STAFF,SUMMER,2021.0,https://anilist.co/anime/129277
132010,Koi wa Sekai Seifuku no Ato de,Love After World Domination,恋は世界征服のあとで,12.0,73.0,73748,"Action, Comedy, Romance, Supernatural",FINISHED,project No.9,SPRING,2022.0,https://anilist.co/anime/132010
104052,Hoshiai no Sora,Stars Align,星合の空,12.0,75.0,73637,"Drama, Slice of Life, Sports",FINISHED,8-bit,FALL,2019.0,https://anilist.co/anime/104052
12477,Sakasama no Patema,Patema Inverted,サカサマのパテマ,1.0,76.0,73581,"Adventure, Romance, Sci-Fi",FINISHED,Purple Cow Studio Japan,FALL,2013.0,https://anilist.co/anime/12477
26,TEXHNOLYZE,Texhnolyze,TEXHNOLYZE,22.0,76.0,73562,"Action, Drama, Psychological, Sci-Fi",FINISHED,MADHOUSE,SPRING,2003.0,https://anilist.co/anime/26
151040,TRIGUN STAMPEDE,TRIGUN STAMPEDE,TRIGUN STAMPEDE,12.0,78.0,73521,"Action, Drama, Sci-Fi",FINISHED,Orange,WINTER,2023.0,https://anilist.co/anime/151040
105074,Tejina Senpai,Magical Sempai,手品先輩,12.0,61.0,73403,"Comedy, Ecchi, Slice of Life",FINISHED,LIDENFILMS,SUMMER,2019.0,https://anilist.co/anime/105074
139648,Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,How a Realist Hero Rebuilt the Kingdom Part 2,現実主義勇者の王国再建記 第二部,13.0,73.0,73351,"Action, Adventure, Fantasy, Romance",FINISHED,J.C.STAFF,WINTER,2022.0,https://anilist.co/anime/139648
126791,Kyuukyoku Shinka Shita Full Dive RPG ga Genjitsu yori mo Kusogee Dattara,Full Dive: This Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!,究極進化したフルダイブRPGが現実よりもクソゲーだったら,12.0,62.0,73335,"Action, Comedy, Ecchi, Fantasy, Romance",FINISHED,ENGI,SPRING,2021.0,https://anilist.co/anime/126791
152137,Isekai Shikkaku,No Longer Allowed in Another World,異世界失格,12.0,71.0,73291,"Comedy, Fantasy, Romance, Slice of Life, Supernatural",FINISHED,Atelier Pontdarc,SUMMER,2024.0,https://anilist.co/anime/152137
20809,Madan no Ou to Vanadis,Lord Marksman and Vanadis,魔弾の王と戦姫 (ヴァナディース),13.0,67.0,73236,"Adventure, Ecchi, Fantasy, Romance",FINISHED,Satelight,FALL,2014.0,https://anilist.co/anime/20809
20529,Bokura wa Minna Kawaisou,The Kawai Complex Guide to Manors and Hostel Behavior,僕らはみんな河合荘,12.0,74.0,73208,"Comedy, Romance, Slice of Life",FINISHED,Brain's Base,SPRING,2014.0,https://anilist.co/anime/20529
467,Koukaku Kidoutai: STAND ALONE COMPLEX,Ghost in the Shell: Stand Alone Complex,攻殻機動隊 STAND ALONE COMPLEX,26.0,82.0,73106,"Action, Mystery, Psychological, Sci-Fi",FINISHED,Production I.G,FALL,2002.0,https://anilist.co/anime/467
57,BECK,Beck: Mongolian Chop Squad,BECK,26.0,80.0,72918,"Comedy, Drama, Music, Slice of Life",FINISHED,MADHOUSE,FALL,2004.0,https://anilist.co/anime/57
119675,SHAMAN KING (2021),SHAMAN KING (2021),SHAMAN KING (2021),52.0,64.0,72760,"Action, Adventure, Comedy, Supernatural",FINISHED,Bridge,SPRING,2021.0,https://anilist.co/anime/119675
104459,Yuru Camp△ SEASON 2,LAID-BACK CAMP SEASON2,ゆるキャン△ SEASON２,13.0,84.0,72574,"Comedy, Slice of Life",FINISHED,C-Station,WINTER,2021.0,https://anilist.co/anime/104459
21626,Handa-kun,Handa-kun,はんだくん,12.0,70.0,72468,"Comedy, Slice of Life",FINISHED,diomedéa,SUMMER,2016.0,https://anilist.co/anime/21626
10080,Kami nomi zo Shiru Sekai II,The World God Only Knows II,神のみぞ知るセカイⅡ,12.0,76.0,72311,"Comedy, Romance, Supernatural",FINISHED,Manglobe,SPRING,2011.0,https://anilist.co/anime/10080
21416,One Punch Man OVA,One-Punch Man OVA,ワンパンマン OVA,6.0,75.0,72303,"Action, Comedy, Sci-Fi, Supernatural",FINISHED,MADHOUSE,WINTER,2015.0,https://anilist.co/anime/21416
20021,Sword Art Online: Extra Edition,Sword Art Online EXTRA EDITION,ソードアート・オンライン Extra Edition,1.0,61.0,72219,"Action, Adventure, Fantasy, Romance",FINISHED,A-1 Pictures,FALL,2013.0,https://anilist.co/anime/20021
99693,PERSONA5 the Animation,PERSONA5 the Animation,PERSONA5 the Animation,26.0,62.0,72158,"Action, Fantasy, Supernatural",FINISHED,CloverWorks,SPRING,2018.0,https://anilist.co/anime/99693
12467,Nazo no Kanojo X,Mysterious Girlfriend X,謎の彼女X,13.0,69.0,72112,"Ecchi, Mystery, Romance",FINISHED,Hoods Entertainment,SPRING,2012.0,https://anilist.co/anime/12467
170130,Lv2 Kara Cheat datta Moto Yuusha Kouho no Mattari Isekai Life,Chillin' in Another World with Level 2 Super Cheat Powers,Lv2からチートだった元勇者候補のまったり異世界ライフ,12.0,68.0,72014,"Adventure, Fantasy, Romance",FINISHED,J.C.STAFF,SPRING,2024.0,https://anilist.co/anime/170130
20494,Noragami OVA,Noragami OVA,ノラガミ OAD,2.0,74.0,72014,"Action, Adventure, Comedy, Supernatural",FINISHED,bones,WINTER,2014.0,https://anilist.co/anime/20494
162896,Nige Jouzu no Wakagimi,The Elusive Samurai,逃げ上手の若君,12.0,77.0,71770,"Action, Adventure, Supernatural",FINISHED,CloverWorks,SUMMER,2024.0,https://anilist.co/anime/162896
5042,kiss×sis,Kiss x Sis,kiss×sis,12.0,62.0,71730,"Comedy, Ecchi, Romance",FINISHED,feel.,WINTER,2008.0,https://anilist.co/anime/5042
13663,To LOVE-Ru Darkness,To Love Ru Darkness,To LOVEる -とらぶる- ダークネス,12.0,71.0,71575,"Comedy, Ecchi, Romance, Sci-Fi",FINISHED,Xebec,FALL,2012.0,https://anilist.co/anime/13663
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no… Slapstick Noel,"Love, Chunibyo & Other Delusions: Glimmering...Explosive Festival (Slapstick Noel)",中二病でも恋がしたい! 煌めきの... 聖爆誕祭（スラップステック・ノエル）,1.0,73.0,71261,"Comedy, Romance, Slice of Life",FINISHED,Kyoto Animation,SUMMER,2013.0,https://anilist.co/anime/16934
21460,Hibike! Euphonium 2,Sound! Euphonium 2,響け！ユーフォニアム 2,13.0,83.0,71257,"Drama, Music, Slice of Life",FINISHED,Kyoto Animation,FALL,2016.0,https://anilist.co/anime/21460
101361,Tenrou: Sirius the Jaeger,Sirius the Jaeger,天狼 Sirius the Jaeger,12.0,68.0,65091,"Action, Supernatural",FINISHED,P.A.WORKS,SUMMER,2018.0,https://anilist.co/anime/101361
21296,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,I've Always Liked You,ずっと前から好きでした。～告白実行委員会～,1.0,70.0,65089,"Drama, Romance, Slice of Life",FINISHED,Qualia Animation,SPRING,2016.0,https://anilist.co/anime/21296
100178,Liz to Aoi Tori,Liz and the Blue Bird,リズと青い鳥,1.0,83.0,65080,"Drama, Music, Slice of Life",FINISHED,Kyoto Animation,SPRING,2018.0,https://anilist.co/anime/100178
154391,"Jitsu wa Ore, Saikyou Deshita?",Am I Actually the Strongest?,実は俺、最強でした？,12.0,64.0,65070,"Comedy, Fantasy, Romance",FINISHED,Staple Entertainment,SUMMER,2023.0,https://anilist.co/anime/154391
552,Digimon Adventure,Digimon: Digital Monsters,デジモンアドベンチャー,54.0,75.0,65058,"Action, Adventure, Comedy, Drama, Fantasy, Sci-Fi",FINISHED,Toei Animation,SPRING,1999.0,https://anilist.co/anime/552
104463,Toaru Kagaku no Accelerator,A Certain Scientific Accelerator,とある科学の一方通行【アクセラレータ】,12.0,70.0,65011,"Action, Sci-Fi",FINISHED,J.C.STAFF,SUMMER,2019.0,https://anilist.co/anime/104463
20984,Okusama ga Seitokaichou!,My Wife is the Student Council President,おくさまが生徒会長!,12.0,61.0,64995,"Comedy, Ecchi, Romance",FINISHED,Seven,SUMMER,2015.0,https://anilist.co/anime/20984
104462,Toaru Kagaku no Railgun T,A Certain Scientific Railgun T,とある科学の超電磁砲T,25.0,81.0,64946,"Action, Sci-Fi",FINISHED,J.C.STAFF,WINTER,2020.0,https://anilist.co/anime/104462
16664,Kaguya-hime no Monogatari,The Tale of The Princess Kaguya,かぐや姫の物語,1.0,81.0,64945,"Drama, Fantasy, Romance",FINISHED,Studio Ghibli,FALL,2013.0,https://anilist.co/anime/16664
21281,Shingeki! Kyojin Chuugakkou,Attack on Titan: Junior High,進撃！巨人中学校,12.0,69.0,64937,"Comedy, Fantasy, Slice of Life",FINISHED,Production I.G,FALL,2015.0,https://anilist.co/anime/21281
